id,model,model_type,category,subcategory,prompt_text,style_tags,use_case,popularity_score,why_it_works,model_specific_technique
veo_31_0242,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A gourmet chocolate brand film set inside a rustic kitchen with natural diffused afternoon light filtering through windows. The camera uses a dolly push to follow a chocolatier shaping confections, focusing on rich textures with film grain for warmth. Close-ups of melting chocolate and hands emphasize artisanal craftsmanship. The mood is warm, nostalgic, and indulgent. Timestamp multi-shot: [00:00-00:06] dolly push following chocolatier, [00:06-00:12] detailed close-ups. Audio: soft classical music with kitchen ambient sounds.","warm, natural diffused, dolly push, film grain, artisanal",tv_commercial,8,Warm lighting and tactile close-ups evoke sensory indulgence that connects emotionally with viewers.,Dolly push with film grain and tactile close-ups
veo_31_0243,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A cutting-edge smartphone commercial filmed in a high-tech lab with cool-white studio lighting. The camera employs rack focus techniques shifting between sleek device surfaces and engineer’s hands testing functions. Close-ups use shallow depth of field with lens flare on reflective edges. The mood is innovative and precise. Timestamp multi-shot: [00:00-00:05] medium shot rack focus, [00:05-00:10] close-up lens flare details. Audio: futuristic ambient synth with soft clicks and taps.","high-tech, studio lighting, rack focus, lens flare, precise",tv_commercial,9,Rack focus combined with crisp studio lighting visually communicates innovation and quality.,Rack focus with lens flare on device details
veo_31_0244,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"An adventure travel gear commercial set atop a windy cliff at sunset. The camera uses a handheld steadicam to capture the rugged landscape and the athlete’s dynamic movements, while rim lighting accentuates the silhouette against the colorful sky. Cut to close-ups of the gear’s rugged textures and functionality with shallow depth of field. The mood is adventurous and empowering. Timestamp multi-shot: [00:00-00:07] handheld wide shots with rim lighting, [00:07-00:12] detailed close-ups. Audio: uplifting orchestral with natural wind sounds.","adventurous, sunset, handheld, rim light, empowering",tv_commercial,9,Dynamic camera work combined with dramatic natural lighting captures spirit of adventure effectively.,Handheld steadicam with rim lighting and shallow depth close-ups
veo_31_0245,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A premium skincare product commercial filmed in a minimalist bathroom with natural diffused soft light. The camera uses a dolly push-in to capture smooth skin textures and product application, employing subtle film grain to add warmth. Close-ups employ a shallow depth of field and bokeh to create intimacy. The mood is serene, clean, and luxurious. Timestamp multi-shot: [00:00-00:05] dolly push product application, [00:05-00:10] close-up soft focus. Audio: gentle ambient sounds with soft piano.","minimalist, natural diffused, dolly push, film grain, serene",tv_commercial,8,Soft lighting and intimate close-ups highlight product efficacy while maintaining aspirational luxury.,Dolly push with film grain and shallow depth close-ups
veo_31_0246,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A cutting-edge gaming console film featuring a neon-lit basement gaming setup at night. The camera uses a tracking shot circling around the user intensely focused on the screen, intercut with close-ups of controller buttons and LED lights with lens flare. The mood is immersive and exciting. Timestamp multi-shot: [00:00-00:06] tracking circular shot, [00:06-00:12] extreme close-ups with lens flare. Audio: pulsating electronic music with game sound effects.","immersive, neon-lit, tracking shot, lens flare, exciting",tv_commercial,9,Dynamic tracking and stylized neon lighting create an intense gamer-focused atmosphere.,Tracking circular shot with lens flare close-ups
veo_31_0247,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A high-end travel luggage commercial at an international airport during golden hour. The camera uses a slow dolly push alongside a stylish traveler wheeling luggage through grand architectural spaces. Rim lighting accentuates metallic and leather textures, with cutaways to close-ups of zippers and handles with shallow depth of field. The mood is aspirational and sophisticated. Timestamp multi-shot: [00:00-00:07] dolly push tracking traveler, [00:07-00:12] close-ups tactile details. Audio: smooth jazz with ambient airport sounds.","aspirational, golden hour, dolly push, rim light, sophisticated",tv_commercial,8,Combining architectural grandeur with intimate product details elevates the brand’s premium image.,Dolly push with rim lighting and shallow focus close-ups
veo_31_0248,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A gourmet tea brand commercial set in a lush garden with natural diffused afternoon light. The camera glides with a steadicam through blooming flowers to a table with steaming cups of tea, using rack focus to shift between blossoms and tea leaves. Close-ups emphasize delicate textures and warm tones. The mood is tranquil and elegant. Timestamp multi-shot: [00:00-00:06] steadicam glide through garden, [00:06-00:12] rack focus close-ups. Audio: soft classical strings with gentle birdsong.","tranquil, natural diffused, steadicam, rack focus, elegant",tv_commercial,8,"Flowing camera movement paired with subtle focus shifts creates a peaceful, sensory-rich brand experience.",Steadicam glide with rack focus transitions
veo_31_0249,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"An urban sneaker commercial featuring a diverse group of dancers in a neon-lit warehouse at night. The camera uses a handheld approach with fast rack focus between dancers and shoe details, enhanced by neon rim lighting and shallow depth of field. The mood is energetic, youthful, and edgy. Timestamp multi-shot: [00:00-00:05] handheld dance wide shots, [00:05-00:10] close-up fast rack focus on shoes. Audio: high-tempo hip-hop beats with crowd cheer.","energetic, neon-lit, handheld, rack focus, edgy",tv_commercial,9,The kinetic energy of dance combined with neon highlights creates a compelling urban brand story.,Handheld with fast rack focus close-ups
veo_31_0250,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A futuristic beverage brand commercial in a sleek laboratory setting with cool, natural diffused lighting. The camera performs a slow dolly push over scientific glassware and ends on a close-up of the glowing bottle. Lens flare and shallow depth of field emphasize the product’s innovation. The mood is clinical yet exciting. Timestamp multi-shot: [00:00-00:06] dolly push over lab equipment, [00:06-00:12] close-up glowing bottle. Audio: ambient electronic hum with soft pulses.","futuristic, natural diffused, dolly push, lens flare, clinical",tv_commercial,8,Clinical lighting combined with glowing product highlights visually conveys innovation and purity.,Slow dolly push with lens flare and shallow depth close-up
veo_31_0251,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A premium chocolate milkshake commercial filmed in a retro diner with warm, golden hour lighting. The camera uses a dolly pull-back from a close-up of whipped cream topped shake to a medium shot of friends enjoying the moment. Film grain adds nostalgic warmth, while shallow depth of field isolates the product. The mood is joyful and nostalgic. Timestamp multi-shot: [00:00-00:05] dolly pull-back close-up, [00:05-00:10] medium shot group. Audio: upbeat vintage rock with diner ambiance.","nostalgic, golden hour, dolly pull, film grain, joyful",tv_commercial,8,Nostalgic lighting and film grain combined with social joy create an emotional connection to the product.,Dolly pull-back with film grain and shallow depth
veo_31_0252,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A high-end home fragrance brand film set in a modern living room at magic hour. The camera slowly cranes up from a candle flame to the whole room bathed in warm diffused light, with rack focus transitioning between the flame and elegant décor. The mood is cozy, sophisticated, and calming. Timestamp multi-shot: [00:00-00:06] crane up from candle flame, [00:06-00:12] rack focus on décor details. Audio: soft acoustic guitar with subtle crackling fire sounds.","cozy, magic hour, crane up, rack focus, sophisticated",tv_commercial,9,Elegant lighting and layered focus techniques evoke warmth and luxury that align with premium fragrance branding.,Crane up with rack focus transitions
veo_31_0253,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A premium electric car glides silently through a futuristic cityscape at golden hour, neon reflections shimmering on sleek chrome surfaces. [00:00-00:05] Aerial drone shot tracking alongside the car. [00:05-00:10] Crane pull-up revealing the vibrant city skyline. Lighting is natural diffused with rim light to emphasize contours. Mood is aspirational and sleek. Cut-to close-ups of the dashboard’s holographic interface with bokeh effects. Audio: Engine hum with ambient city sounds and subtle electronic music. SFX: Soft tire sounds on wet pavement. Cinematic 4K quality with anamorphic lens flare for a high-end tech vibe.","futuristic, sleek, golden hour, cinematic, photorealistic",tv_commercial,9,Combines modern technology aesthetics with cinematic techniques to evoke luxury and innovation.,Aerial drone smooth tracking with rim lighting and anamorphic lens flare
veo_31_0254,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A vibrant outdoor café scene as morning sunlight filters through autumn leaves, capturing a young woman savoring her coffee. [00:00-00:04] Handheld close-up on her smiling face, natural diffused light. [00:04-00:08] Dolly push pulling out to a wide shot revealing diverse patrons enjoying the café vibe. Soft film grain adds warmth. Mood is cozy and uplifting. Transition to slow-motion shot of coffee pouring with bokeh background. Audio: Ambient chatter with gentle jazz music overlay. SFX: Coffee pouring and clinking cups. Cinematic 4K with depth of field to highlight product intimacy.","warm, natural, cozy, intimate, film grain",tv_commercial,8,Creates an emotional connection by focusing on relatable moments and sensory details.,Handheld camera with natural diffused lighting and soft film grain
veo_31_0255,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,A luxury watch brand commercial featuring a close-up of the watch face under dramatic rim lighting. [00:00-00:03] Macro tracking shot over the intricate gears turning. [00:03-00:07] Slow crane pull revealing a confident businessman adjusting his cufflinks in a sleek office at magic hour. Mood is refined and aspirational. Lighting uses a combination of golden hour and rim light creating sharp contrasts. Audio: Minimalist piano melody with ticking SFX perfectly synced to the watch movement. Cinematic 4K with extreme depth of field and film-quality sharpness.,"luxury, dramatic, sharp, golden hour, refined",tv_commercial,10,Focuses on craftsmanship and lifestyle with cinematic detail enhancing brand prestige.,Macro tracking with rim lighting and extreme depth of field
veo_31_0256,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A dynamic sports shoe commercial capturing a runner sprinting along a rugged mountain trail during sunrise. [00:00-00:05] Steadicam tracking shot following the runner’s feet in motion with dust particles highlighted by backlight. [00:05-00:10] Wide aerial crane shot revealing expansive nature vistas. Lighting is golden hour with natural diffused sunlight and lens flare. Mood is energetic and empowering. Audio: Heartbeat sounds layered with uplifting electronic music. SFX: Footsteps pounding on gravel. Cinematic 4K, film grain for texture, and depth of field to isolate subject.","energetic, natural, dynamic, golden hour, cinematic",tv_commercial,9,Combines movement and environment to inspire and motivate the viewer effectively.,Steadicam tracking with golden hour backlight and lens flare
veo_31_0257,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,A sleek cosmetic brand film showing a model applying foundation in a modern studio setting with softbox studio lighting. [00:00-00:04] Rack focus from the makeup brush to the model’s flawless skin. [00:04-00:08] Close-up slow-motion shot capturing product texture and application. Lighting emphasizes soft shadows and natural skin tones. Mood is elegant and fresh. Audio: Soft whispering voiceover with ambient spa music. SFX: Subtle brush strokes and light tapping sounds. Cinematic 4K with shallow depth of field and film-quality clarity.,"elegant, soft, fresh, studio, intimate",tv_commercial,8,Highlights product benefits through tactile detail and intimate cinematography.,Rack focus and slow-motion close-ups under soft studio lighting
veo_31_0258,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"An energetic tech gadget launch featuring a young professional unboxing a new smartphone in a minimalist loft. [00:00-00:03] Handheld tracking shot over the unboxing process. [00:03-00:07] Push-in dolly shot focusing on the user’s excited expression as the device lights up. Lighting is natural diffused with subtle neon rim lights for a modern edge. Mood is innovative and youthful. Audio: Futuristic electronic beats with soft button click SFX. Cinematic 4K, film grain effect, and depth of field to focus on product and emotion.","modern, innovative, youthful, minimalist, cinematic",tv_commercial,9,Captures product excitement through dynamic camera work and fresh lighting.,Handheld tracking with neon rim lighting and dolly push-in
veo_31_0259,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,A gourmet food commercial showcasing a chef preparing a signature dish in a warmly lit kitchen at magic hour. [00:00-00:05] Close-up steadycam shot of hands plating the dish with precise movements. [00:05-00:10] Crane up reveal of the chef nodding proudly toward the finished meal at the rustic wooden table. Mood is authentic and inviting. Lighting features warm golden hour tones with natural diffused fill and rim light. Audio: Soft instrumental with kitchen ambience and sizzling sounds. Cinematic 4K with film grain and depth of field.,"authentic, warm, inviting, natural, cinematic",tv_commercial,8,"Emphasizes craftsmanship and warmth, making the food and chef relatable and desirable.",Steadycam close-ups with golden hour lighting and crane reveal
veo_31_0260,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A luxury perfume brand film in an opulent ballroom setting during magic hour. [00:00-00:04] Tracking dolly shot following a woman in flowing gown walking through the grand hall with soft lens flare. [00:04-00:08] Close-up slow-motion shot of perfume mist spraying with bokeh highlights. Lighting is rich with rim light and natural diffused warm tones. Mood is sensual and elegant. Audio: Soft orchestral music with subtle ambient echoes. Cinematic 4K, anamorphic lens, film grain for texture and depth.","luxury, elegant, sensual, opulent, cinematic",tv_commercial,10,Creates a luxurious and immersive sensory experience matching the brand’s sophistication.,Dolly tracking with rim lighting and slow-motion bokeh spray
veo_31_0261,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,"A sustainable fashion brand commercial featuring diverse models walking confidently through an urban green rooftop garden at magic hour. [00:00-00:05] Wide handheld tracking shot showcasing the clothing line with natural golden hour lighting. [00:05-00:10] Cut to close-ups highlighting fabric texture and eco-friendly tags with depth of field. Mood is vibrant, fresh, and conscientious. Audio: Uplifting indie acoustic with ambient nature sounds. SFX: Light breeze rustling leaves. Cinematic 4K with film grain and soft diffusion for warmth.","fresh, natural, vibrant, eco-friendly, cinematic",tv_commercial,8,Authentically showcases brand values through environment and relatable human elements.,Handheld tracking with natural golden hour lighting and depth of field
veo_31_0262,Veo 3.1,video,Cinematic Advertising,TV Commercial & Brand Film,A sophisticated whiskey brand story unfolds in a dimly neon-lit bar late at night. [00:00-00:04] Slow dolly push-in on a glass swirling amber liquid with film grain and lens flare. [00:04-00:08] Rack focus to the bartender’s skilled hands pouring and lighting a cigar. Lighting uses neon rim light mixing cool and warm tones creating a moody atmosphere. Mood is mysterious and refined. Audio: Deep jazz saxophone with subtle pouring SFX. Cinematic 4K with anamorphic lens and cinematic color grading.,"moody, refined, neon-lit, sophisticated, cinematic",tv_commercial,9,Uses immersive lighting and sound to evoke brand heritage and exclusivity.,Dolly push-in with neon rim lighting and rack focus
veo_31_0263,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Outdoor urban fashion film featuring a diverse model walking through a bustling city street at golden hour. Use a handheld camera with subtle dolly push to follow the model closely, capturing natural diffused light and cinematic 4K quality. Incorporate shallow depth of field to emphasize the outfit details, with occasional lens flare when sunlight hits the camera. Transition between wide shots of the cityscape and intimate close-ups of accessories and fabric textures. Capture ambient city sounds and footsteps natively to enhance realism.","urban, golden hour, natural light, cinematic, shallow depth of field",fashion_film,9,Combines dynamic urban energy with intimate fashion details for relatable yet aspirational storytelling.,handheld dolly push with shallow depth of field
veo_31_0264,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Studio-based fashion film showcasing an avant-garde collection with dramatic rim lighting and a black seamless backdrop. Utilize a steadicam for smooth tracking shots circling the model, highlighting sculptural garment shapes with film grain and anamorphic lens effects. Employ a rack focus between face and outfit elements to create depth and mood. Capture native sounds of fabric rustling and the model's breath to add intimacy. Transition with slow fades to build a sense of mystery and high fashion artistry.","avant-garde, studio, rim light, film grain, anamorphic",fashion_film,8,Elevates the experimental fashion with cinematic techniques that emphasize texture and mood.,steadicam tracking with rack focus
veo_31_0265,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Beachside fashion film at magic hour featuring a female model in flowing summer dresses. Use aerial drone shots for wide scenic views, intercut with close-up handheld shots focusing on fabric movement. Highlight natural diffused lighting with strategic use of rim light to enhance silhouette outlines. Employ slow dolly pulls to reveal intricate embroidery and accessories. Include native sound of ocean waves and gentle breeze to immerse the viewer in a serene, dreamy mood.","beachside, magic hour, aerial drone, natural light, dreamy",fashion_film,9,Combines stunning natural landscapes with intimate fashion moments for an ethereal visual experience.,aerial drone combined with handheld close-ups
veo_31_0266,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Nighttime fashion film in a neon-lit city alley with a male model wearing streetwear. Use a crane down shot transitioning to a handheld close-up of the model adjusting a jacket zipper. Employ neon reflections and rim lighting to sculpt the outfit's textures, shot in cinematic 4K with subtle film grain. Include ambient city nightlife audio and muted electronic beats to set an edgy, urban vibe. Transition scenes with quick dissolves matching the beat to energize the visual flow.","nighttime, neon-lit, streetwear, cinematic, urban",fashion_film,9,Captures youthful energy and modern style with strong visual contrasts and dynamic urban sounds.,crane down to handheld close-up with neon rim lighting
veo_31_0267,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,Luxury fashion film set inside a classic grand hotel lobby during daytime using natural diffused lighting. The female model elegantly walks through the space wearing haute couture dresses. Use smooth dolly pushes combined with steadicam tracking shots to follow movement fluidly. Employ shallow depth of field focusing on intricate garment details while softly blurring opulent architectural elements. Capture native ambient sounds like footsteps on marble and distant chatter to enrich the sophisticated mood.,"luxury, natural light, haute couture, steadicam, elegant",fashion_film,10,Blends timeless elegance with cinematic techniques that highlight garment craftsmanship and location beauty.,steadicam tracking with dolly push and shallow depth of field
veo_31_0268,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Minimalist indoor fashion film featuring a model in monochrome outfits against a white studio backdrop. Incorporate high-key lighting with soft shadows to create a clean, modern aesthetic. Use slow rack focus shifts between the model's face and minimalist accessories. Employ a static wide shot transitioning to a subtle dolly pull for variety. Capture native audio of fabric movement and model’s quiet breathing to maintain intimacy and simplicity.","minimalist, studio, high-key lighting, monochrome, clean",fashion_film,8,"Focuses attention on form and fabric with a restrained, visually striking style.",rack focus combined with dolly pull
veo_31_0269,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Outdoor countryside fashion film featuring models in bohemian-inspired outfits during golden hour. Use natural diffused sunlight enhanced with rim lighting to emphasize textures. Employ steadycam to track models walking through tall grass fields, alternating with slow aerial drone shots for expansive landscape views. Integrate native nature sounds like birdsong and wind rustling for immersive atmosphere. Cut between wide shots and intimate close-ups of hand-woven fabrics and accessories.","bohemian, golden hour, natural light, aerial drone, rustic",fashion_film,9,"Creates a romantic, free-spirited tone connecting fashion with natural beauty.",steadicam tracking with aerial drone wide shots
veo_31_0270,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"High-energy urban streetwear fashion film featuring a group of diverse models performing dynamic movements on rooftop at sunset. Use handheld cameras with quick dolly pushes and crane ups to capture energetic motion. Apply rim lighting to accent silhouettes against the city skyline, shot in cinematic 4K with film grain for grit. Layer native city sounds with rhythmic beats. Transition fast cuts synchronized with beats to enhance the dynamic, youthful vibe.","urban, sunset, streetwear, dynamic, cinematic",fashion_film,9,Brings vibrancy and movement to street fashion highlighting energy and attitude.,handheld quick dolly push combined with crane up
veo_31_0271,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Elegant indoor evening wear fashion film shot in a dimly lit ballroom with chandeliers. Utilize magic hour ambient light filtering through windows combined with warm rim lighting to create depth. Steadicam tracks model walking slowly, alternating with close-ups using anamorphic lens for cinematic bokeh effects. Include subtle film grain to evoke classic glamour. Capture native sounds of soft footsteps and distant classical music to enhance atmosphere. Use slow fades between shots for a dreamy, poetic mood.","elegant, ballroom, magic hour, anamorphic, classic",fashion_film,10,Conveys timeless luxury and sophistication through carefully crafted lighting and camera work.,steadicam tracking with anamorphic lens and bokeh
veo_31_0272,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Casual lifestyle fashion film shot in a cozy, natural lit café with models wearing relaxed weekend wear. Use static wide shots combined with handheld close-ups highlighting textures like knits and denim. Employ natural diffused light through windows with occasional rim lighting for depth. Capture native café ambient sounds including clinking cups and murmured conversations. Use slow dissolve transitions to create a warm, inviting mood, emphasizing comfort and everyday elegance.","casual, natural light, cozy, lifestyle, relaxed",fashion_film,8,"Creates approachable, relatable fashion moments that feel authentic and warm.",static wide shot blended with handheld close-ups
veo_31_0273,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Monochrome black and white fashion film set in an industrial warehouse featuring edgy androgynous looks. Use high contrast lighting with strong rim light to sculpt models’ outlines. Handheld camera follows model’s fluid movements with occasional crane ups to reveal architecture. Apply film grain for raw texture and rack focus between face and garment details to build tension. Native audio captures echoing footsteps and subtle garment sounds, enhancing a moody, avant-garde aesthetic.","black and white, industrial, high contrast, edgy, avant-garde",fashion_film,9,Creates a striking visual narrative by combining raw environment and high-fashion styling.,handheld tracking with rack focus and strong rim lighting
veo_31_0274,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,Retro-inspired fashion film inside a vintage diner during golden hour. Feature models in 70s-style outfits using natural diffused light and lens flare to evoke nostalgia. Use steadycam to follow slow dance movements and dolly pull to reveal detailed prints and accessories. Incorporate native diner sounds like clinking glasses and old jukebox music for atmosphere. Cut between wide shots of interior and close-ups of hairstyles and makeup to complete period-authentic feel.,"retro, vintage, golden hour, nostalgic, cinematic",fashion_film,8,Authentically captures retro fashion with immersive period detail and warm cinematic techniques.,steadicam tracking with dolly pull and natural diffused light
veo_31_0275,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,Futuristic fashion film set in a minimal white architectural space with reflective surfaces. Models wear metallic and transparent garments with neon accents. Use crane down shots combined with slow dolly pushes and rack focus to shift between model features and futuristic garment details. Employ studio lighting with neon-lit enhancements and subtle film grain for texture. Capture native electronic ambient sounds to complement the sci-fi mood. Transition with smooth dissolves to emphasize fluidity and innovation.,"futuristic, minimalist, neon-lit, studio, innovative",fashion_film,9,Blends cutting-edge fashion with sleek modern visuals to create a strong futuristic vibe.,crane down with dolly push and rack focus
veo_31_0276,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"Casual denim lookbook filmed on a sunny suburban street with pastel-colored houses. Female models walk and interact naturally, filmed with handheld dolly pulls and wide static shots. Use golden hour lighting to create warmth and soft shadows. Capture natural sounds of neighborhood ambiance, children playing, and birds to enhance lifestyle authenticity. Incorporate slow fades and lens flare effects for a nostalgic, carefree feel.","casual, denim, golden hour, natural, lifestyle",fashion_film,8,"Communicates approachable everyday style with a warm, nostalgic atmosphere.",handheld dolly pull with wide static shots
veo_31_0277,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,High fashion editorial film shot in an open desert landscape with models in flowing silk gowns. Utilize aerial drone for sweeping wide shots and steadycam for intimate close-ups emphasizing fabric movement and sand textures. Capture magic hour lighting with rim light to add depth. Native sounds include wind blowing and distant wildlife to enhance the ethereal mood. Use slow dissolves and rack focus for poetic scene transitions reflecting freedom and elegance.,"editorial, desert, silk, magic hour, ethereal",fashion_film,10,Marries natural grandeur with fashion elegance to create visually stunning editorial content.,aerial drone with steadycam and rack focus
veo_31_0278,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,Modern athleisure fashion film in an industrial gym setting with models performing dynamic workouts. Use handheld cameras with fast dolly pushes and crane ups to follow movement energetically. Employ neon rim lighting and film grain for an edgy look. Capture native sounds of weights clanking and energetic breathing to enhance immersion. Transition with quick cuts and dissolves synchronized to pulse-pounding electronic music for high impact visuals.,"athleisure, industrial, neon, dynamic, energetic",fashion_film,9,Fuses fashion and fitness with energetic visuals and audio to appeal to active lifestyle audiences.,handheld fast dolly push with crane up
veo_31_0279,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,Elegant bridal fashion film shot outdoors in a lush garden during magic hour. Use steadicam tracking to follow the bride walking slowly through flower arches. Employ soft natural diffused lighting with rim light to highlight lace and embroidery. Utilize shallow depth of field and anamorphic lens for dreamy bokeh and cinematic softness. Capture native sounds of birds and gentle breeze. Transition with slow fades to evoke romance and timeless beauty.,"bridal, magic hour, cinematic, natural light, romantic",fashion_film,10,Captures bridal elegance with romantic cinematic techniques that emphasize delicate details and mood.,steadicam tracking with anamorphic lens and shallow depth of field
veo_31_0280,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,Casual fall fashion film set in a forest with models wearing layered knits and scarves. Use handheld dolly pulls and aerial drone shots that capture warm golden hour light filtering through trees. Apply natural diffused lighting and rim light to sculpt silhouettes. Capture native forest sounds such as crunching leaves and birdsong. Use slow dissolves and cuts between wide and close-up shots to emphasize texture and seasonal comfort.,"fall, forest, warm, natural, cozy",fashion_film,8,Evokes seasonal warmth and texture by blending natural settings with cozy fashion.,handheld dolly pull with aerial drone wide shots
veo_31_0281,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,Edgy high-contrast fashion film in an urban rooftop during twilight featuring models in metallic and leather garments. Use crane ups and handheld tracking with strong rim neon lighting. Capture cinematic 4K with subtle film grain for texture. Native audio includes distant traffic and soft electronic beats. Transition with quick dissolves and cuts synced to music to emphasize attitude and futuristic urban style.,"edgy, urban, twilight, neon, metallic",fashion_film,9,Fuses urban grit and futuristic fashion with dynamic camera work and moody lighting.,crane ups with handheld tracking and rim neon lighting
veo_31_0282,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,Elegant winter fashion film shot in a snowy alpine village at magic hour. Female models wear layered coats and cashmere scarves. Combine aerial drone establishing shots of snow-covered roofs with steadycam close-ups emphasizing fabric textures. Utilize soft natural diffused light and rim lighting to outline figures against white snow. Capture native sounds of crunching snow and wind for immersive atmosphere. Use slow fades and rack focus to evoke a cozy yet sophisticated winter mood.,"winter, alpine, magic hour, cozy, elegant",fashion_film,10,Balances serene winter landscapes with intimate fashion details for a luxurious seasonal narrative.,aerial drone with steadycam close-ups and rack focus
veo_31_0283,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"A high-fashion urban rooftop setting at golden hour, featuring a diverse female model wearing modern streetwear with bold colors and textures. Use a steadycam dolly push-in to capture dynamic movement as she walks confidently, intercut with slow-motion close-ups on fabric details and accessories. Employ natural diffused lighting mixed with golden hour warmth to highlight skin tones and fabric textures. Incorporate subtle lens flares and shallow depth of field to create an immersive and cinematic mood. Timestamp multi-shot: [00:00-00:05] wide shot of rooftop cityscape with model walking; [00:05-00:08] close-up on fabric texture and accessories; [00:08-00:12] slow-motion tracking shot. Audio: ambient city sounds with soft electronic music.","urban, cinematic, golden hour, streetwear, dynamic",fashion_film,9,Combining natural golden hour lighting with dynamic camera movement creates a vibrant and authentic urban fashion narrative.,steadycam dolly push-in capturing confident model movement
veo_31_0284,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,"An elegant indoor studio shoot with a male model showcasing luxury eveningwear. Use a combination of crane up/down and subtle rack focus to transition seamlessly between shots of the full outfit and detailed close-ups on cufflinks and fabric weaves. Lighting is controlled studio rim light with soft diffusion to highlight silhouette and texture, combined with slight film grain for a timeless cinematic effect. Timestamp multi-shot: [00:00-00:04] crane down wide shot revealing model in full attire; [00:04-00:07] rack focus shifting from face to suit detail; [00:07-00:10] close-up slow dolly push on accessory. Audio: refined jazz instrumental with soft ambient background noise.","luxury, studio, cinematic, timeless, elegant",fashion_film,9,Studio-controlled lighting combined with crane and rack focus techniques enhances the luxury mood and draws attention to garment details.,crane up/down with rack focus to emphasize outfit and accessory detail
veo_31_0285,Veo 3.1,video,Fashion & Lifestyle,Fashion Film & Lookbook,A vibrant outdoor urban market at magic hour featuring a young female model styled in bohemian fashion. Employ handheld camera work to create an intimate and lively feel as she interacts with colorful stalls and fabrics. Utilize natural magic hour lighting with warm tones and occasional rim light to highlight contours and clothing layers. Include quick cuts and dissolves between wide establishing shots and close-ups of fabric movement and accessories. Timestamp multi-shot: [00:00-00:03] wide establishing shot of market; [00:03-00:07] handheld close-ups on model selecting items; [00:07-00:10] medium shot tracking the model walking. Audio: ambient market chatter and acoustic guitar melody.,"bohemian, natural, intimate, warm, lively",fashion_film,8,Handheld camera and magic hour lighting create an immersive and authentic lifestyle vibe that highlights fashion in a real-world context.,handheld camera capturing natural interaction and movement
